0.0	0.9990319695142073	0.0009680306710076247	
0.01	0.9980100854591047	0.001989914903672922	
0.02	0.9969345740924868	0.003065426440060633	
0.03	0.9958056743450986	0.0041943263493810275	
0.04	0.994623613279252	0.005376387569385462	
0.05	0.9933885833119802	0.006611417683217661	
0.06	0.9921007231848435	0.007899277949599822	
0.07	0.990760104340413	0.009239896926331266	
0.08	0.9893667239117053	0.010633277480823048	
0.09	0.9879205049839037	0.012079496528339843	
0.1	0.9864213041918694	0.01357869743444422	
0.11	0.9848689261189781	0.015131075616126125	
0.12	0.98326314340869	0.016736858430196327	
0.13	0.981603721032474	0.01839628090533948	
0.14	0.9798904428122702	0.02010955921963955	
0.15	0.9781231381000388	0.02187686402103226	
0.16	0.9763017064876004	0.02369829571747182	
0.17	0.9744261385608972	0.025573863722690417	
0.18	0.9724965310144094	0.0275034713418057	
0.19	0.9705130948807917	0.029486907541712126	
0.2	0.9684761561727648	0.031523846309219165	
0.21	0.9663861488345694	0.03361385369962758	
0.22	0.964243600509125	0.03575640206959594	
0.23	0.9620491121939911	0.03795089042120881	
0.24	0.9598033333377172	0.04019666930564672	
0.25	0.9575069342797808	0.04249306838326645	
0.26	0.9551605781346074	0.044839424539591666	
0.27	0.9527648942486766	0.04723510842820442	
0.28	0.9503204552184609	0.049679547452798886	
0.29	0.9478277591579585	0.052172243499621775	
0.3	0.945287218472068	0.054712784164070875	
0.31	0.942699155860295	0.057300846746951364	
0.32	0.9400638076868728	0.05993619488432218	
0.33	0.9373813342559122	0.06261866827231648	
0.34	0.9346518359731877	0.06534816650533949	
0.35000000000000003	0.9318753739068116	0.06812462851538689	
0.36	0.9290519929181419	0.07094800944114024	
0.37	0.926181745352082	0.073818256937682	
0.38	0.9232647132688446	0.07673528894474733	
0.39	0.9203010273677144	0.07969897476298	
0.4	0.9172908810811632	0.08270912095983181	
0.41000000000000003	0.9142345387734264	0.08576546317099683	
0.42	0.9111323375176675	0.08886766432325346	
0.43	0.9079846824987047	0.09201531923173932	
0.44	0.9047920366402233	0.09520796497273673	
0.45	0.9015549055361405	0.0984450959523088	
0.46	0.8982738191334647	0.1017261822234384	
0.47000000000000003	0.8949493118394213	0.10505068937890141	
0.48	0.8915819027944263	0.10841809827829621	
0.49	0.888172077965853	0.11182792295427714	
0.5	0.884720275491049	0.11527972526953999	
0.51	0.8812268753590761	0.11877312523507906	
0.52	0.877692194105101	0.12230780631579545	
0.53	0.8741164847396277	0.1258835155012551	
0.54	0.8704999416880418	0.1295000583661408	
0.55	0.8668427101123448	0.13315728974851174	
0.56	0.8631448986588582	0.13685510100209805	
0.5700000000000001	0.8594065944470011	0.14059340500752626	
0.58	0.8556278789992312	0.1443721202423862	
0.59	0.8518088438146648	0.14819115520762932	
0.6	0.847949604402269	0.1520503943943874	
0.61	0.8440503117983376	0.1559496867665147	
0.62	0.8401111608740642	0.15988883745302532	
0.63	0.8361323950643353	0.1638676030193034	
0.64	0.8321143074875634	0.1678856903472643	
0.65	0.8280572387478838	0.17194275883314666	
0.66	0.8239615719874117	0.17603842533523517	
0.67	0.8198277259646015	0.1801722710954803	
0.68	0.8156561470589424	0.18434384973477796	
0.6900000000000001	0.8114473011342537	0.188552695389657	
0.7000000000000001	0.8072016661332346	0.19279833011771438	
0.71	0.8029197261337189	0.19708026984135138	
0.72	0.7986019673886436	0.20139802830779915	
0.73	0.7942488766193122	0.20575111879585592	
0.74	0.789860941560884	0.21013905357040258	
0.75	0.7854386534971148	0.21456134134766056	
0.76	0.7809825112937925	0.21901748326176235	
0.77	0.7764930262688573	0.22350696799463465	
0.78	0.7719707271381782	0.22802926683022803	
0.79	0.7674161642585536	0.2325838294115251	
0.8	0.7628299124551788	0.2371700809130902	
0.81	0.7582125718630885	0.24178742119965146	
0.8200000000000001	0.7535647664171817	0.24643522633609932	
0.8300000000000001	0.7488871398735203	0.2511128525662232	
0.84	0.7441803495114143	0.25581964261064927	
0.85	0.7394450579251504	0.26055493387513573	
0.86	0.7346819235399126	0.2653180679346572	
0.87	0.729891590655125	0.2701084004900581	
0.88	0.7250746799114424	0.27492531090104827	
0.89	0.7202317800830478	0.27976821039387884	
0.9	0.7153634420109708	0.28463654812799266	
0.91	0.7104701753209517	0.28952981447813425	
0.92	0.7055524483250667	0.2944475411326996	
0.93	0.7006106912122932	0.2993892979031519	
0.9400000000000001	0.6956453023181218	0.3043546864543988	
0.9500000000000001	0.6906566569596602	0.30934333146967946	
0.96	0.6856451180628708	0.31435487002331847	
0.97	0.6806110476214438	0.3193889401218449	
0.98	0.6755548179337089	0.32444516946706675	
0.99	0.6704768215762037	0.32952316548249116	
1.0	0.6653774791896372	0.3346225075273484	
1.01	0.660257244363028	0.339742742012452	
1.02	0.6551166051827696	0.3448833808511406	
1.03	0.6499560823361984	0.35004390335573443	
1.04	0.6447762239912855	0.3552237613578789	
1.05	0.639577597983023	0.3604223870222017	
1.06	0.6343607820943332	0.3656392025654561	
1.07	0.6291263534024485	0.37087363091018055	
1.08	0.6238748777561957	0.3761251062074543	
1.09	0.6186069004489839	0.38139308316392867	
1.1	0.6133229390581624	0.38667704420247784	
1.11	0.6080234792421831	0.39197650366503	
1.12	0.602708974037222	0.3972910085159275	
1.1300000000000001	0.5973798468939004	0.40262013530517937	
1.1400000000000001	0.5920364983658712	0.40796348347984235	
1.1500000000000001	0.5866793160314228	0.4133206654623841	
1.16	0.5813086869244319	0.4186912942196921	
1.17	0.5759250114990245	0.4240749692983806	
1.18	0.5705287179772409	0.4294712624770884	
